0,0.0,0.0,-0.43089430894308944,-0.0975609756097561,-0.6504065040650406,-0.22764227642276422,-0.8211382113821138,-0.3008130081300813,-1.0,-0.4146341463414634,-0.42276422764227645,-0.9105691056910569,-0.8861788617886179,-0.6260162601626016,-0.7479674796747967,-0.42276422764227645,-0.5934959349593496,-0.4065040650406504,-0.3983739837398374,-0.9186991869918699,-0.926829268292683,-0.5934959349593496,-0.7560975609756098,-0.3821138211382114,-0.5853658536585366,-0.3983739837398374,-0.3983739837398374,-0.8617886178861789,-0.8943089430894309,-0.5528455284552846,-0.7235772357723578,-0.34959349593495936,-0.5528455284552846,-0.37398373983739835,-0.43089430894308944,-0.7398373983739838,-0.7967479674796748,-0.4878048780487805,-0.6585365853658537,-0.34146341463414637,-0.4878048780487805,-0.37398373983739835
0,0.0,0.0,-0.4380165289256198,-0.09917355371900827,-0.6611570247933884,-0.2396694214876033,-0.8264462809917356,-0.3140495867768595,-1.0,-0.4214876033057851,-0.4380165289256198,-0.9256198347107438,-0.9090909090909091,-0.628099173553719,-0.7603305785123967,-0.4214876033057851,-0.6033057851239669,-0.4214876033057851,-0.4132231404958678,-0.9338842975206612,-0.9421487603305785,-0.5950413223140496,-0.768595041322314,-0.38016528925619836,-0.5950413223140496,-0.4049586776859504,-0.4214876033057851,-0.8760330578512396,-0.9173553719008265,-0.5619834710743802,-0.743801652892562,-0.35537190082644626,-0.5702479338842975,-0.3884297520661157,-0.45454545454545453,-0.7603305785123967,-0.8181818181818182,-0.5041322314049587,-0.6776859504132231,-0.35537190082644626,-0.5041322314049587,-0.3884297520661157
0,0.0,0.0,-0.4166666666666667,-0.027777777777777776,-0.6481481481481481,-0.12962962962962962,-0.8240740740740741,-0.18518518518518517,-1.0,-0.32407407407407407,-0.4166666666666667,-0.8888888888888888,-0.8611111111111112,-0.6111111111111112,-0.7314814814814815,-0.3888888888888889,-0.5555555555555556,-0.32407407407407407,-0.4166666666666667,-0.9166666666666666,-0.9166666666666666,-0.6111111111111112,-0.75,-0.3611111111111111,-0.5648148148148148,-0.3148148148148148,-0.4444444444444444,-0.8888888888888888,-0.9166666666666666,-0.5833333333333334,-0.7407407407407407,-0.35185185185185186,-0.5555555555555556,-0.3333333333333333,-0.5092592592592593,-0.8055555555555556,-0.8611111111111112,-0.5555555555555556,-0.7129629629629629,-0.37962962962962965,-0.5370370370370371,-0.3888888888888889
1,0.0,0.0,-0.2824074074074074,-0.12037037037037036,-0.36574074074074076,-0.2824074074074074,-0.41203703703703703,-0.38425925925925924,-0.46296296296296297,-0.4675925925925926,-0.3472222222222222,-0.49074074074074076,-0.5092592592592593,-0.625,-0.6018518518518519,-0.6712962962962963,-0.6620370370370371,-0.7222222222222222,-0.3055555555555556,-0.5185185185185185,-0.5046296296296297,-0.7314814814814815,-0.625,-0.8703703703703703,-0.7037037037037037,-0.9907407407407407,-0.27314814814814814,-0.49074074074074076,-0.46296296296296297,-0.7268518518518519,-0.5648148148148148,-0.8703703703703703,-0.625,-1.0,-0.26851851851851855,-0.44907407407407407,-0.39351851851851855,-0.5925925925925926,-0.46296296296296297,-0.6990740740740741,-0.5138888888888888,-0.7962962962962963
1,0.0,0.0,-0.23963133640552994,-0.07834101382488479,-0.3548387096774194,-0.24423963133640553,-0.41013824884792627,-0.3548387096774194,-0.46543778801843316,-0.4423963133640553,-0.3640552995391705,-0.46543778801843316,-0.4792626728110599,-0.6497695852534562,-0.5483870967741935,-0.783410138248848,-0.5944700460829493,-0.9032258064516129,-0.3271889400921659,-0.48847926267281105,-0.4700460829493088,-0.7004608294930875,-0.5483870967741935,-0.8571428571428571,-0.6036866359447005,-1.0,-0.2764976958525346,-0.4838709677419355,-0.423963133640553,-0.6912442396313364,-0.4976958525345622,-0.8341013824884793,-0.5529953917050692,-0.967741935483871,-0.22119815668202766,-0.45622119815668205,-0.3271889400921659,-0.6082949308755761,-0.391705069124424,-0.7096774193548387,-0.4423963133640553,-0.8110599078341014
1,0.0,0.0,-0.2538860103626943,-0.08290155440414508,-0.36787564766839376,-0.23834196891191708,-0.42487046632124353,-0.35233160621761656,-0.48186528497409326,-0.45077720207253885,-0.27979274611398963,-0.538860103626943,-0.47668393782383417,-0.694300518134715,-0.5906735751295337,-0.8082901554404145,-0.6683937823834197,-0.9222797927461139,-0.2538860103626943,-0.5544041450777202,-0.49740932642487046,-0.7409326424870466,-0.6217616580310881,-0.8756476683937824,-0.7046632124352331,-1.0,-0.26424870466321243,-0.5233160621761658,-0.49222797927461137,-0.7202072538860104,-0.6113989637305699,-0.8549222797927462,-0.689119170984456,-0.9896373056994818,-0.31088082901554404,-0.46113989637305697,-0.46113989637305697,-0.616580310880829,-0.5492227979274611,-0.7253886010362695,-0.6113989637305699,-0.8341968911917098
2,0.0,0.0,-0.20502092050209206,0.0,-0.41841004184100417,-0.09623430962343096,-0.5857740585774058,-0.17154811715481172,-0.7196652719665272,-0.21338912133891214,-0.3514644351464435,-0.4351464435146444,-0.46443514644351463,-0.6234309623430963,-0.5230125523012552,-0.7489539748953975,-0.5648535564853556,-0.8577405857740585,-0.24267782426778242,-0.502092050209205,-0.32217573221757323,-0.7322175732217573,-0.3723849372384937,-0.8786610878661087,-0.41422594142259417,-1.0,-0.11715481171548117,-0.5146443514644351,-0.16317991631799164,-0.7364016736401674,-0.200836820083682,-0.8702928870292888,-0.23430962343096234,-0.9874476987447699,0.016736401673640166,-0.4811715481171548,0.07531380753138076,-0.6359832635983264,0.11715481171548117,-0.7447698744769874,0.14644351464435146,-0.8451882845188284
2,0.0,0.0,-0.20675105485232068,0.0,-0.4219409282700422,-0.09282700421940929,-0.5907172995780591,-0.16877637130801687,-0.7257383966244726,-0.21518987341772153,-0.35864978902953587,-0.4388185654008439,-0.46835443037974683,-0.6244725738396625,-0.5274261603375527,-0.7468354430379747,-0.569620253164557,-0.8565400843881856,-0.24472573839662448,-0.5021097046413502,-0.32489451476793246,-0.729957805907173,-0.3755274261603376,-0.8776371308016878,-0.4177215189873418,-1.0,-0.12236286919831224,-0.5189873417721519,-0.16877637130801687,-0.7341772151898734,-0.20675105485232068,-0.869198312236287,-0.24050632911392406,-0.9915611814345991,0.012658227848101266,-0.48523206751054854,0.07172995780590717,-0.6413502109704642,0.11392405063291139,-0.7468354430379747,0.14345991561181434,-0.8523206751054853
2,0.0,0.0,-0.2076271186440678,0.0,-0.423728813559322,-0.09745762711864407,-0.5932203389830508,-0.1694915254237288,-0.7288135593220338,-0.211864406779661,-0.3559322033898305,-0.4406779661016949,-0.4661016949152542,-0.6271186440677966,-0.5254237288135594,-0.75,-0.5677966101694916,-0.8601694915254238,-0.24152542372881355,-0.5084745762711864,-0.326271186440678,-0.7330508474576272,-0.3771186440677966,-0.8813559322033898,-0.4152542372881356,-1.0,-0.11864406779661017,-0.5211864406779662,-0.1694915254237288,-0.7372881355932204,-0.2033898305084746,-0.8728813559322034,-0.24152542372881355,-0.9872881355932204,0.01694915254237288,-0.4872881355932203,0.07627118644067797,-0.6398305084745762,0.11440677966101695,-0.75,0.1483050847457627,-0.847457627118644
3,0.0,0.0,-0.20164609053497942,-0.08641975308641975,-0.31275720164609055,-0.2674897119341564,-0.32510288065843623,-0.448559670781893,-0.3497942386831276,-0.5967078189300411,-0.21810699588477367,-0.49382716049382713,-0.2345679012345679,-0.691358024691358,-0.22633744855967078,-0.8148148148148148,-0.2139917695473251,-0.9259259259259259,-0.10699588477366255,-0.5185185185185185,-0.12345679012345678,-0.7407407407407407,-0.12757201646090535,-0.8765432098765432,-0.13168724279835392,-1.0,-0.012345679012345678,-0.5020576131687243,-0.0205761316872428,-0.6995884773662552,-0.03292181069958848,-0.8271604938271605,-0.04526748971193416,-0.934156378600823,0.09053497942386832,-0.448559670781893,0.08641975308641975,-0.5967078189300411,0.06995884773662552,-0.6954732510288066,0.04938271604938271,-0.7860082304526749
3,0.0,0.0,-0.19823788546255505,-0.06607929515418502,-0.33480176211453744,-0.24669603524229075,-0.3656387665198238,-0.42290748898678415,-0.3876651982378855,-0.5638766519823789,-0.24669603524229075,-0.4933920704845815,-0.28193832599118945,-0.6872246696035242,-0.2907488986784141,-0.8105726872246696,-0.2907488986784141,-0.9162995594713657,-0.13656387665198239,-0.5286343612334802,-0.17180616740088106,-0.748898678414097,-0.19383259911894274,-0.8810572687224669,-0.21145374449339208,-1.0,-0.039647577092511016,-0.5154185022026432,-0.06607929515418502,-0.7224669603524229,-0.09251101321585903,-0.8458149779735683,-0.1145374449339207,-0.9559471365638766,0.07048458149779736,-0.4713656387665198,0.05286343612334802,-0.6255506607929515,0.02643171806167401,-0.7224669603524229,0.0,-0.8149779735682819
3,0.0,0.0,-0.19183673469387755,-0.07755102040816327,-0.3142857142857143,-0.2571428571428571,-0.34285714285714286,-0.42857142857142855,-0.3673469387755102,-0.5755102040816327,-0.22448979591836735,-0.49795918367346936,-0.2530612244897959,-0.689795918367347,-0.2571428571428571,-0.8122448979591836,-0.24897959183673468,-0.9183673469387755,-0.12244897959183673,-0.5265306122448979,-0.1469387755102041,-0.746938775510204,-0.16326530612244897,-0.8775510204081632,-0.17142857142857143,-1.0,-0.024489795918367346,-0.5102040816326531,-0.04897959183673469,-0.710204081632653,-0.0653061224489796,-0.8367346938775511,-0.08571428571428572,-0.9469387755102041,0.07755102040816327,-0.45714285714285713,0.061224489795918366,-0.6081632653061224,0.04081632653061224,-0.7061224489795919,0.0163265306122449,-0.7959183673469388
4,0.0,0.0,-0.2710843373493976,-0.25903614457831325,-0.39156626506024095,-0.5602409638554217,-0.46987951807228917,-0.7409638554216867,-0.5180722891566265,-0.8795180722891566,-0.10240963855421686,-0.8855421686746988,-0.43373493975903615,-0.8975903614457831,-0.6746987951807228,-0.8975903614457831,-0.891566265060241,-0.9156626506024096,-0.006024096385542169,-0.9156626506024096,-0.4397590361445783,-0.9216867469879518,-0.7289156626506024,-0.9337349397590361,-1.0,-0.9457831325301205,0.060240963855421686,-0.8855421686746988,-0.39759036144578314,-0.8855421686746988,-0.6807228915662651,-0.8975903614457831,-0.9337349397590361,-0.9156626506024096,0.07228915662650602,-0.8012048192771084,-0.3253012048192771,-0.8253012048192772,-0.5421686746987951,-0.8614457831325302,-0.7469879518072289,-0.8975903614457831
4,0.0,0.0,-0.26666666666666666,-0.26666666666666666,-0.3878787878787879,-0.5696969696969697,-0.4666666666666667,-0.7575757575757576,-0.5151515151515151,-0.9030303030303031,-0.09696969696969697,-0.9090909090909091,-0.43636363636363634,-0.9151515151515152,-0.6848484848484848,-0.9151515151515152,-0.9030303030303031,-0.9333333333333333,0.006060606060606061,-0.9333333333333333,-0.43636363636363634,-0.9333333333333333,-0.7333333333333333,-0.9454545454545454,-1.0,-0.9575757575757575,0.07272727272727272,-0.896969696969697,-0.4,-0.896969696969697,-0.6787878787878788,-0.9030303030303031,-0.9272727272727272,-0.9212121212121213,0.07878787878787878,-0.8121212121212121,-0.3212121212121212,-0.8363636363636363,-0.5393939393939394,-0.8666666666666667,-0.7393939393939394,-0.9090909090909091
4,0.0,0.0,-0.26785714285714285,-0.2619047619047619,-0.375,-0.5476190476190477,-0.44047619047619047,-0.7202380952380952,-0.49404761904761907,-0.8511904761904762,-0.16666666666666666,-0.8452380952380952,-0.49404761904761907,-0.8630952380952381,-0.7440476190476191,-0.8690476190476191,-0.9583333333333334,-0.8809523809523809,-0.05357142857142857,-0.8809523809523809,-0.47619047619047616,-0.8809523809523809,-0.75,-0.8869047619047619,-1.0,-0.8809523809523809,0.03571428571428571,-0.8630952380952381,-0.40476190476190477,-0.8571428571428571,-0.6845238095238095,-0.8630952380952381,-0.9285714285714286,-0.8690476190476191,0.07738095238095238,-0.7916666666666666,-0.2976190476190476,-0.8154761904761905,-0.5119047619047619,-0.8392857142857143,-0.7083333333333334,-0.8690476190476191
5,0.0,0.0,-0.23045267489711935,-0.2551440329218107,-0.2674897119341564,-0.45267489711934156,-0.3168724279835391,-0.5843621399176955,-0.38271604938271603,-0.7119341563786008,-0.0411522633744856,-0.6995884773662552,-0.16872427983539096,-0.9547325102880658,-0.32098765432098764,-0.8765432098765432,-0.3497942386831276,-0.7613168724279835,0.00411522633744856,-0.6872427983539094,-0.1646090534979424,-1.0,-0.34156378600823045,-0.8683127572016461,-0.3333333333333333,-0.7366255144032922,0.01646090534979424,-0.654320987654321,-0.11934156378600823,-0.9506172839506173,-0.29218106995884774,-0.8271604938271605,-0.2839506172839506,-0.691358024691358,-0.012345679012345678,-0.6172839506172839,-0.12345679012345678,-0.8518518518518519,-0.24279835390946503,-0.7818930041152263,-0.23045267489711935,-0.6625514403292181
