2.0,0.0,0.0,-0.17,-0.075,-0.325,-0.235,-0.455,-0.345,-0.575,-0.36,-0.19,-0.495,-0.24,-0.7,-0.26,-0.835,-0.27,-0.94,-0.07,-0.515,-0.06,-0.745,-0.05,-0.885,-0.045,-1.0,0.045,-0.49,0.08,-0.705,0.105,-0.83,0.125,-0.94,0.15,-0.435,0.23,-0.575,0.285,-0.665,0.32,-0.745
2.0,0.0,0.0,-0.2907608716712353,-0.08307453476321,-0.5399844759608656,-0.3204303483723817,-0.6764640687861393,-0.5459183713010949,-0.8188775569516423,-0.7239352315079737,-0.4035048831355918,-0.7654724988895787,-0.5043811039194899,-1.0799689519217313,-0.5518522666413241,-1.2698536028090683,-0.5755878480022413,-1.4360026723354886,-0.2195541275884838,-0.8307453476321008,-0.2610913949700888,-1.198646858726317,-0.2788930809907767,-1.4300687769952594,-0.2966947670114646,-1.6080856372021382,-0.0356033720413757,-0.8129436616114131,-0.0474711627218343,-1.157109591344712,-0.0652728487425222,-1.3588620329125078,-0.0890084301034393,-1.5309449977791574,0.1364795928252737,-0.7358030221884323,0.2076863369080252,-0.973158835797604,0.2551574996298595,-1.1333740099837948,0.2907608716712353,-1.2698536028090683
2.0,0.0,0.0,-0.0970158925074559,-0.0407455063325506,-0.1894119806097948,-0.0795507504587893,-0.2725684599018999,-0.1144754701724041,-0.3441754281812125,-0.1445495343702391,-0.1339743277483914,-0.056267603983046,-0.175552567394444,-0.0737299638398535,-0.1963416872174702,-0.0824611437682572,-0.2125110026353796,-0.0892520614903489,-0.0669871638741957,-0.028133801991523,-0.0854663814946635,-0.0358948508167707,-0.0947059903048974,-0.0397753752293946,-0.1016356969125728,-0.0426857685388625,0.0,0.0,-0.0069297066076754,-0.0029103933094679,-0.0115495110127923,-0.0048506555157798,-0.0184792176204677,-0.0077610488252477,0.0669871638741957,0.028133801991523,0.0947059903048974,0.0397753752293946,0.1108753057228067,0.0465662929514864,0.1224248167355991,0.0514169484672662
2.0,0.0,0.0,-0.2533857443491268,-0.0311175475516471,-0.4889900329544553,-0.1555877377582357,-0.6623592264564894,-0.2711672000929252,-0.8135016002787756,-0.3422930230681187,-0.3422930230681187,-0.5734519477374975,-0.4667632132747073,-0.8179469642147252,-0.524552944442052,-0.9779800659089106,-0.5645612198655984,-1.115786347923348,-0.1867052853098829,-0.6401324067767415,-0.2267135607334292,-0.9468625183572634,-0.2489403804131772,-1.138013167603096,-0.262276472221026,-1.2936009053613318,-0.0355629114875967,-0.6356870428407919,-0.0177814557437983,-0.9112996068696668,-0.0177814557437983,-1.0757780724998018,-0.0222268196797479,-1.2180297184501887,0.1155794623346894,-0.569006583801548,0.2267135607334292,-0.7468211412395317,0.2978393837086228,-0.8624006035742211,0.3556291148759675,-0.9646439741010618
2.0,0.0,0.0,-0.1953239236598033,-0.0810778551040693,-0.3611649909181268,-0.235862851211838,-0.475411059473861,-0.3759064191188668,-0.589657128029595,-0.4901524876746008,-0.2616603505631328,-0.5380621293270055,-0.3316821345166472,-0.7591835523381036,-0.3722210620686818,-0.8918564061447624,-0.4017039184701615,-1.0134731888008663,-0.1363582108568438,-0.5712303427786701,-0.1842678525092484,-0.829205336291618,-0.2100653518605432,-0.9913610464997564,-0.228492137111468,-1.1277192573566004,-0.0147414282007398,-0.5491182004775603,-0.0368535705018496,-0.7886664087395833,-0.0515949987025895,-0.936080690746982,-0.0663364269033294,-1.065068187503456,0.110560711505549,-0.4864671306244159,0.1400435679070288,-0.6596789119831095,0.1584703531579536,-0.7739249805388434,0.1695264243085085,-0.8771149779440225
2.0,-0.0,-0.0,0.0212445498096362,0.0065367845568111,0.0404463544452689,0.0220616478792376,0.0518857274196884,0.037586511201664,0.0620994532897058,0.0502515312804856,0.0314582756796536,0.0555626687328946,0.041672001549671,0.0772157675773316,0.0465745899672793,0.0906978857257545,0.0498429822456849,0.1025458077349747,0.0183847065660313,0.0608738061853037,0.0224701969140382,0.087429493447349,0.0253300401576431,0.1045885529089782,0.0269642362968459,0.1180706710574012,0.005311137452409,0.0600567081157023,0.0057196864872097,0.0841611011689434,0.0069453335916118,0.0996859644913698,0.0077624316612132,0.1127595336049921,-0.0077624316612132,0.0543370216284926,-0.014707765252825,0.0706789830205204,-0.0196103536704334,0.0817098069601392,-0.0236958440184403,0.0919235328301566
2.0,0.0,0.0,-0.0628834620720246,-0.020533375370457,-0.1167835724194742,-0.0693001418752924,-0.1475836354751598,-0.1180669083801278,-0.1783836985308453,-0.1565669871997347,-0.0872668453244423,-0.1655503389243097,-0.11165022857686,-0.232283808878295,-0.1244835881833956,-0.2720672236585554,-0.1334669399079706,-0.3080006305568552,-0.0474834305441818,-0.1796670344914988,-0.0577501182294103,-0.2579505280913662,-0.0654501339933317,-0.3080006305568552,-0.0718668137965995,-0.3465007093764621,-0.0089833517245749,-0.1771003625701917,-0.0089833517245749,-0.2489671763667913,-0.011550023645882,-0.293883934989666,-0.0141166955671892,-0.3323840138092729,0.0282333911343784,-0.1591336591210418,0.0474834305441818,-0.2091837615865308,0.0590334541900639,-0.2425504965635234,0.0693001418752924,-0.273350559619209
2.0,-0.0,-0.0,0.0231248273716828,0.0058945638398407,0.0453427987680056,0.0240316833470429,0.0589456383984073,0.040355090903525,0.0707347660780887,0.0525976465708865,0.0353673830390443,0.0621196343121676,0.0453427987680056,0.0856978896715306,0.0507839346201662,0.1006610132649724,0.0544113585216067,0.113356996920014,0.0204042594456025,0.0680141981520084,0.0240316833470429,0.097487017351212,0.0262988232854432,0.1156241368584143,0.0281125352361634,0.1301338324641761,0.0063479918275207,0.0675607701643283,0.0072548478028808,0.0934061654620915,0.008615131765921,0.1097295730185735,0.0099754157289612,0.1233324126489752,-0.0077082757905609,0.0616662063244876,-0.0145096956057617,0.0798033258316898,-0.0199508314579224,0.0920458814990514,-0.0240316833470429,0.1029281532033727
2.0,0.0,0.0,-0.1517966226275037,0.1224372372916982,-0.2648366607543683,0.2136139033599842,-0.3132823913801674,0.2526896173892496,-0.3552686912558598,0.2865552362146129,-0.1840937763780364,0.1484877133112085,-0.2325395070038355,0.1875634273404739,-0.2551475146292085,0.2057987605541311,-0.2648366607543683,0.2136139033599842,-0.0936617458765448,0.0755463804565797,-0.1291886150021308,0.104201904078041,-0.1485669072524505,0.1198321896897472,-0.1614857687526636,0.1302523800975513,-0.0064594307501065,0.005210095203902,-0.012918861500213,0.0104201904078041,-0.0193782922503196,0.0156302856117061,-0.0258377230004261,0.0208403808156082,0.083972599751385,-0.0677312376507267,0.1324183303771841,-0.1068069516799921,0.1614857687526636,-0.1302523800975513,0.1840937763780364,-0.1484877133112085
2.0,0.0,0.0,-0.0996986146305526,0.032660230582516,-0.1753320464192477,0.0574369572313214,-0.2303381786292077,0.0754563947940889,-0.2715927777866778,0.0889709729661645,-0.0996986146305526,0.032660230582516,-0.1237637974724101,0.0405437345162268,-0.1340774472617776,0.0439223790592457,-0.1409532137880226,0.0461748087545917,-0.0378167158943475,0.0123883633244026,-0.0446924824205925,0.0146407930197485,-0.0515682489468375,0.0168932227150945,-0.0584440154730825,0.0191456524104404,0.0240651828418575,-0.0078835039337107,0.0309409493681025,-0.0101359336290567,0.0309409493681025,-0.0101359336290567,0.02750306610498,-0.0090097187813837,0.08250919831494,-0.0270291563441512,0.1100122644199201,-0.036038875125535,0.1203259142092876,-0.0394175196685539,0.1272016807355326,-0.0416699493638998
